user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase
9468,26.0,Male,Mobile,12.97,6,3,6,1,0,1,21.49,72.23,1
9469,44.0,Male,Mobile,9.03,5,4,2,1,1,1,16.7,65.99,1
9470,35.0,Male,Desktop,17.02,8,2,2,1,1,0,15.4,58.84,1
9471,35.0,Male,Mobile,10.32,9,5,2,1,0,1,15.87,33.79,1
9472,37.0,Female,Tablet,27.53,19,6,5,0,1,1,36.34,38.02,1
9473,29.0,Male,Desktop,4.89,6,4,4,0,1,1,5.56,56.79,1
9474,53.0,Male,Desktop,6.15,3,0,0,0,0,0,4.88,73.86,1
9475,50.0,Male,Mobile,3.13,7,3,6,0,1,1,18.69,40.22,1
9476,54.0,Male,Mobile,17.65,13,6,6,0,1,1,17.83,9.24,1
9477,44.0,Male,Mobile,11.91,4,3,4,1,1,1,21.06,72.7,1
9478,37.0,Male,Desktop,10.78,5,4,5,1,1,1,11.06,52.25,1
9479,54.0,Male,Mobile,10.23,6,2,2,1,0,0,19.03,43.95,1
9480,31.0,Male,Desktop,2.58,2,1,0,1,1,0,7.83,72.22,0
9481,29.0,Male,Mobile,3.21,4,1,0,1,1,0,7.86,91.87,0
9482,31.0,Male,Mobile,17.34,7,4,2,1,0,1,10.43,50.86,1
9483,43.0,Female,Mobile,24.51,18,8,7,1,0,1,35.03,15.03,1
9484,30.0,Male,Mobile,29.96,12,6,7,0,0,1,38.36,21.26,1
9485,36.0,Male,Mobile,13.59,7,5,5,1,1,1,11.3,48.54,1
9486,21.0,Female,Mobile,27.67,10,5,3,1,0,1,34.46,27.6,1
9487,42.0,Male,Mobile,4.55,2,1,0,1,0,0,3.21,83.38,0
9488,22.0,Male,Desktop,5.58,2,0,0,0,0,0,6.26,77.48,0
9489,28.0,Male,Mobile,7.16,4,1,0,0,1,0,3.0,75.18,1
9490,50.0,Male,Desktop,16.69,10,5,3,1,0,1,10.2,36.42,1
9491,49.0,Female,Desktop,16.23,5,3,3,1,0,1,15.12,64.64,1
9492,41.0,Male,Mobile,6.67,2,0,0,1,0,0,6.65,77.44,1
9493,40.0,Male,Mobile,12.44,9,2,1,0,0,0,12.9,39.59,1
9494,32.0,Male,Mobile,7.15,4,0,0,1,0,0,7.26,76.66,0
9495,30.0,Male,Mobile,18.6,10,8,5,1,1,1,16.26,17.61,1
9496,34.0,Male,Desktop,9.53,11,4,3,1,0,1,17.5,40.18,1
9497,22.0,Female,Tablet,9.65,9,5,2,1,1,1,13.18,42.19,1
9498,40.0,Female,Mobile,12.21,9,4,3,1,1,1,9.51,33.79,1
9499,38.0,Male,Tablet,13.28,8,5,4,1,1,1,17.25,39.48,1
9500,28.0,Female,Mobile,6.85,1,1,0,0,0,0,3.73,96.43,1
9501,53.0,Female,Mobile,16.6,7,5,2,1,0,1,14.0,55.86,1
9502,44.0,Female,Mobile,20.91,12,8,4,0,1,1,26.75,6.07,1
9503,44.0,Male,Mobile,10.05,8,5,3,1,1,1,13.54,42.64,1
9504,33.0,Male,Mobile,8.92,3,5,3,0,0,1,11.48,30.24,1
9505,37.0,Female,Mobile,8.81,8,4,2,1,0,1,16.29,67.81,1
9506,44.0,Female,Mobile,11.78,6,4,3,0,0,1,11.57,47.56,1
9507,39.0,Male,Mobile,4.88,1,1,0,0,0,0,2.26,87.33,1
9508,54.0,Female,Desktop,27.44,10,5,6,0,0,1,36.54,37.11,1
9509,35.0,Male,Mobile,9.47,11,5,2,0,0,1,8.53,37.95,1
9510,32.0,Male,Mobile,4.21,1,0,0,0,1,0,5.41,91.13,0
9511,44.0,Female,Mobile,16.19,5,3,2,0,1,1,18.57,42.41,1
9512,25.0,Male,Mobile,11.5,6,2,3,0,1,0,10.53,33.38,1
9513,47.0,Female,Tablet,7.09,4,1,0,1,1,0,5.23,84.66,0
9514,24.0,Female,Desktop,22.39,11,8,6,1,0,1,31.28,28.77,1
9515,44.0,Female,Mobile,27.55,15,5,8,1,0,1,31.8,18.08,1
9516,31.0,Male,Desktop,6.23,2,1,0,1,0,0,7.26,82.0,0
9517,42.0,Female,Mobile,13.55,6,5,2,0,1,1,14.15,37.55,1
9518,47.0,Male,Mobile,24.32,14,11,4,0,0,1,27.66,17.26,1
9519,39.0,Female,Tablet,10.06,7,2,3,1,0,0,19.16,56.35,1
9520,26.0,Male,Mobile,8.2,6,4,2,1,1,1,18.33,41.21,1
9521,29.0,Female,Desktop,9.1,7,3,1,1,0,1,15.11,64.09,1
9522,30.0,Female,Tablet,22.66,14,5,8,1,1,1,37.24,35.62,1
9523,19.0,Male,Mobile,12.84,8,4,5,0,1,1,12.38,37.11,1
9524,49.0,Male,Mobile,25.15,16,5,4,1,1,1,32.99,20.07,1
9525,39.0,Female,Mobile,2.84,4,0,0,0,1,0,3.01,72.32,0
9526,26.0,Male,Desktop,10.2,7,3,3,0,0,1,14.24,36.34,1
9527,52.0,Female,Desktop,4.58,8,3,2,0,0,1,6.48,52.41,0
9528,30.0,Female,Desktop,6.19,3,1,0,1,1,0,4.2,82.39,0
9529,40.0,Male,Mobile,8.94,9,1,4,0,1,0,21.06,29.22,1
9530,29.0,Male,Desktop,9.67,4,3,5,0,1,1,15.21,36.06,1
9531,18.0,Female,Desktop,2.87,2,0,0,1,1,0,7.91,76.14,0
9532,24.0,Female,Mobile,14.68,3,4,3,1,0,1,20.59,44.52,1
9533,33.0,Female,Mobile,16.46,10,4,2,0,0,1,15.24,65.37,1
9534,46.0,Female,Mobile,20.14,19,13,8,0,0,1,27.08,38.04,1
9535,41.0,Male,Desktop,16.77,11,2,3,0,0,0,13.59,30.62,1
9536,39.0,Female,Mobile,12.37,10,5,1,0,0,1,14.37,47.08,0
9537,18.0,Male,Mobile,18.79,15,12,5,0,1,1,30.51,35.64,1
9538,50.0,Female,Mobile,18.63,17,12,7,0,1,1,28.87,11.01,1
9539,40.0,Male,Desktop,4.55,4,0,0,1,0,0,6.33,91.01,1
9540,36.0,Female,Tablet,16.9,7,5,1,0,1,1,19.72,56.52,1
9541,49.0,Male,Tablet,7.11,3,0,0,1,0,0,2.1,90.88,1
9542,50.0,Female,Mobile,10.19,6,3,1,1,0,1,19.87,65.14,1
9543,49.0,Male,Desktop,12.55,9,4,3,1,0,1,12.66,69.29,1
9544,35.0,Male,Mobile,9.6,8,5,1,0,1,1,12.42,58.91,1
9545,27.0,Male,Desktop,13.25,9,3,3,0,0,1,13.05,68.23,1
9546,47.0,Female,Mobile,5.27,2,0,0,1,0,0,4.32,87.81,1
9547,24.0,Male,Desktop,6.36,3,0,0,0,0,0,2.95,73.22,0
9548,57.0,Male,Mobile,7.3,2,0,0,0,1,0,3.83,72.1,1
9549,38.0,Female,Desktop,15.57,8,3,2,0,0,1,12.85,52.46,1
9550,27.0,Female,Mobile,10.97,9,2,6,0,1,0,17.32,47.26,1
9551,25.0,Female,Mobile,3.66,1,0,0,1,0,0,3.12,83.54,0
9552,25.0,Male,Mobile,4.91,9,4,4,1,0,1,6.65,38.48,1
9553,39.0,Male,Mobile,21.71,19,11,4,0,1,1,24.8,28.07,1
9554,37.0,Male,Mobile,23.16,12,11,6,1,1,1,38.38,17.01,1
9555,25.0,Male,Mobile,16.83,12,8,5,1,1,1,32.31,35.63,1
9556,34.0,Female,Mobile,25.09,16,7,3,0,0,1,29.32,32.4,1
9557,24.0,Male,Desktop,4.6,1,0,0,0,0,0,7.46,98.92,0
9558,43.0,Female,Tablet,11.25,6,4,1,0,1,1,18.87,37.77,1
9559,37.0,Male,Mobile,25.54,14,9,3,0,1,1,15.64,17.18,1
9560,34.0,Female,Mobile,12.67,8,3,2,1,0,1,12.96,51.34,1
9561,25.0,Female,Mobile,25.2,10,8,3,1,0,1,32.13,35.73,1
9562,34.0,Male,Mobile,2.06,3,0,0,1,1,0,6.58,75.35,0
9563,33.0,Male,Desktop,27.52,17,11,8,0,0,1,25.22,38.11,1
9564,41.0,Male,Mobile,15.49,8,4,2,1,0,1,10.95,46.89,1
9565,39.0,Female,Mobile,11.35,5,2,1,1,0,0,17.4,58.1,0
9566,45.0,Female,Mobile,11.0,11,5,1,0,0,1,11.07,45.3,1
9567,33.0,Male,Desktop,18.74,17,5,3,1,0,1,34.98,16.5,1
9568,19.0,Female,Tablet,13.96,7,5,4,1,1,1,22.2,74.86,1
9569,47.0,Male,Mobile,13.54,5,2,2,1,1,0,16.14,53.09,1
9570,28.0,Male,Tablet,16.1,19,10,3,0,1,1,21.13,15.86,1
9571,26.0,Male,Mobile,14.38,9,4,3,0,1,1,11.78,60.43,1
9572,37.0,Male,Mobile,6.58,3,1,0,0,1,0,6.66,76.28,1
9573,41.0,Female,Tablet,6.33,2,0,0,1,1,0,6.01,92.05,0
9574,32.0,Male,Desktop,4.25,3,0,0,0,0,0,5.53,74.55,0
9575,32.0,Female,Mobile,9.73,5,4,1,0,0,1,13.4,55.14,1
9576,34.0,Female,Mobile,11.7,9,2,3,0,1,0,17.39,59.36,1
9577,52.0,Female,Mobile,20.4,11,8,3,1,0,1,15.19,38.31,1
9578,37.0,Female,Desktop,29.4,14,6,3,1,0,1,35.07,37.19,1
9579,28.0,Female,Desktop,3.8,1,1,0,0,1,0,5.24,84.67,1
9580,28.0,Male,Mobile,2.14,3,1,0,0,1,0,4.02,78.13,1
9581,35.0,Female,Desktop,12.75,9,3,2,0,0,1,11.6,54.18,1
9582,40.0,Male,Mobile,16.27,8,3,1,0,1,1,9.97,51.65,1
9583,42.0,Male,Mobile,2.06,4,0,0,0,1,0,6.29,85.96,1
9584,39.0,Male,Mobile,5.04,4,1,0,1,0,0,7.05,82.98,1
9585,29.0,Male,Mobile,7.59,3,2,4,1,1,0,15.58,62.17,1
9586,33.0,Female,Mobile,18.91,16,11,7,0,0,1,39.38,7.48,1
9587,45.0,Female,Mobile,,2,1,0,0,1,0,7.6,70.87,1
9588,26.0,Male,Mobile,15.94,11,2,3,0,0,0,9.52,61.53,1
9589,33.0,Male,Mobile,12.08,5,3,2,0,0,1,17.37,51.13,0
9590,43.0,Male,Mobile,19.06,17,6,5,1,0,1,38.25,8.5,1
9591,46.0,Male,Mobile,17.84,5,5,3,1,0,1,18.93,33.71,1
9592,36.0,Male,Mobile,4.07,4,0,0,1,0,0,5.59,80.73,0
9593,33.0,Male,Mobile,18.44,13,5,7,1,0,1,27.48,20.37,1
9594,24.0,Female,Mobile,12.16,10,5,2,1,0,1,11.23,53.52,1
9595,43.0,Female,Tablet,12.55,10,3,3,1,0,1,17.54,61.04,1
9596,51.0,Female,Mobile,14.15,10,5,2,1,0,1,15.79,56.78,1
9597,60.0,Female,Mobile,13.0,11,5,3,1,1,1,10.43,48.79,1
9598,41.0,Male,Desktop,14.02,7,5,3,1,0,1,13.75,42.6,1
9599,37.0,Female,Mobile,5.6,1,1,0,0,0,0,3.27,91.95,0
9600,28.0,Female,Mobile,12.54,10,3,2,1,1,1,12.48,31.79,1
9601,19.0,Male,Mobile,3.07,1,1,0,1,0,0,4.82,78.88,0
9602,39.0,Female,Mobile,29.02,19,11,6,0,0,1,30.44,8.99,1
9603,60.0,Male,Desktop,5.87,2,1,0,0,1,0,6.02,96.61,0
9604,50.0,Male,Mobile,5.72,1,0,0,1,0,0,5.7,85.82,0
9605,49.0,Male,Mobile,28.59,14,12,6,1,0,1,17.27,30.02,1
9606,40.0,Male,Mobile,21.8,13,6,8,1,1,1,25.46,32.58,1
9607,41.0,Male,Mobile,22.48,11,6,5,0,0,1,37.08,22.9,1
9608,18.0,Female,Mobile,13.5,10,2,2,0,1,0,17.99,31.66,1
9609,45.0,Male,Mobile,4.47,4,0,0,1,1,0,4.08,76.12,0
9610,32.0,Female,Mobile,20.19,18,8,5,0,0,1,27.5,7.89,1
9611,30.0,Male,Desktop,20.87,15,6,8,1,0,1,30.39,30.01,1
9612,34.0,Male,Mobile,7.72,3,0,0,1,0,0,4.6,79.05,1
9613,34.0,Male,Mobile,3.91,5,1,3,0,0,0,6.89,46.86,1
9614,30.0,Female,Desktop,3.67,4,1,0,0,1,0,6.72,91.5,0
9615,38.0,Male,Tablet,9.4,3,4,4,1,0,1,9.51,42.02,1
9616,32.0,Female,Mobile,12.35,4,1,5,0,0,0,19.78,51.01,1
9617,39.0,Female,Tablet,17.07,16,11,5,1,1,1,23.99,34.59,1
9618,23.0,Female,Mobile,3.38,9,1,4,1,1,0,13.94,43.54,1
9619,35.0,Male,Desktop,23.08,19,5,8,0,0,1,32.26,39.73,1
9620,27.0,Female,Mobile,6.43,1,0,0,0,0,0,4.2,74.28,0
9621,31.0,Male,Desktop,12.91,10,2,1,0,1,0,11.01,57.43,1
9622,39.0,Male,Mobile,4.89,1,0,0,0,1,0,4.2,73.42,0
9623,21.0,Male,Desktop,15.27,7,2,1,0,1,0,19.37,65.45,1
9624,29.0,Male,Mobile,25.59,17,10,7,1,0,1,36.13,5.84,1
9625,43.0,Male,Desktop,17.52,8,4,2,1,1,1,16.22,66.16,1
9626,23.0,Male,Tablet,10.34,5,4,3,0,1,1,8.55,33.36,1
9627,55.0,Female,Mobile,17.39,10,5,1,0,0,1,19.85,45.42,1
9628,50.0,Male,Mobile,6.08,8,3,6,0,1,1,23.21,42.85,1
9629,33.0,Male,Mobile,7.58,2,0,0,1,0,0,6.42,77.41,0
9630,30.0,Female,Mobile,11.15,11,5,2,1,1,1,12.6,69.48,1
9631,40.0,Female,Tablet,4.46,2,1,0,0,1,0,3.15,89.89,1
9632,23.0,Male,Mobile,24.2,18,9,4,0,1,1,28.05,34.32,1
9633,18.0,Male,Mobile,7.0,3,0,0,1,1,0,4.51,94.39,1
9634,33.0,Female,Desktop,15.15,18,6,7,1,0,1,18.01,39.42,1
9635,36.0,Female,Mobile,14.2,11,5,2,1,1,1,16.64,56.1,1
9636,38.0,Male,Mobile,4.86,2,0,0,1,0,0,5.09,85.73,1
9637,31.0,Female,Mobile,10.78,3,1,6,0,0,0,23.5,27.74,1
9638,50.0,Female,Mobile,5.98,3,1,0,1,0,0,7.86,77.99,0
9639,23.0,Male,Mobile,14.49,6,5,2,1,1,1,13.51,36.82,1
9640,26.0,Female,Mobile,2.02,1,1,0,1,1,0,5.91,90.06,0
9641,42.0,Female,Mobile,12.34,11,5,2,1,1,1,12.43,66.65,1
9642,26.0,Female,Desktop,13.55,7,5,1,1,1,1,14.96,69.27,1
9643,25.0,Female,Mobile,12.07,8,2,2,1,0,0,10.02,66.18,1
9644,39.0,Female,Desktop,5.24,3,0,0,1,0,0,7.78,95.52,0
9645,27.0,Female,Mobile,8.62,10,3,2,1,0,1,13.36,69.5,1
9646,36.0,Male,Mobile,23.28,17,11,4,0,0,1,37.57,7.31,1
9647,31.0,Male,Mobile,24.84,15,6,8,1,0,1,28.7,22.09,1
9648,29.0,Male,Mobile,14.38,7,5,2,1,0,1,16.14,33.29,1
9649,18.0,Female,Desktop,15.16,8,5,3,0,0,1,12.66,30.27,1
9650,39.0,Female,Tablet,5.26,2,0,0,1,1,0,7.6,79.45,0
9651,25.0,Male,Mobile,10.44,7,5,2,0,1,1,9.11,40.2,1
9652,36.0,Female,Desktop,7.05,4,1,0,1,1,0,5.33,86.28,1
9653,32.0,Male,Mobile,6.13,2,0,0,1,0,0,3.4,94.67,0
9654,35.0,Female,Mobile,5.86,4,0,0,1,1,0,7.47,94.65,0
9655,36.0,Female,Mobile,8.59,5,4,3,0,1,1,9.57,55.55,1
9656,39.0,Female,Desktop,11.88,5,3,3,1,0,1,11.28,42.74,1
9657,30.0,Male,Mobile,12.38,5,5,5,1,1,1,19.01,63.39,1
9658,50.0,Male,Mobile,2.59,1,0,0,1,1,0,6.19,87.5,1
9659,19.0,Male,Desktop,18.02,18,6,7,1,0,1,29.02,12.06,1
9660,35.0,Male,Desktop,26.67,11,8,6,0,0,1,16.96,24.61,1
9661,46.0,Male,Desktop,15.65,8,4,2,1,0,1,14.92,65.57,1
9662,42.0,Female,Mobile,14.18,10,5,2,1,0,1,17.11,48.59,1
9663,28.0,Female,Mobile,13.41,6,4,1,1,0,1,15.94,61.98,1
9664,29.0,Female,Tablet,6.8,3,1,0,0,0,0,6.54,81.69,0
9665,27.0,Female,Mobile,15.34,7,3,1,0,0,1,11.45,65.53,0
9666,43.0,Male,Desktop,20.65,10,13,3,1,0,1,35.14,25.34,1
9667,30.0,Male,Mobile,3.63,3,1,0,1,1,0,5.76,82.98,0
9668,40.0,Male,Desktop,2.58,3,0,0,1,1,0,6.62,75.01,0
9669,40.0,Female,Desktop,25.57,13,11,7,1,0,1,27.7,24.13,1
9670,60.0,Male,Tablet,29.16,14,7,7,0,1,1,37.74,10.46,1
9671,41.0,Male,Mobile,17.98,10,3,2,1,0,1,8.93,63.6,1
9672,29.0,Female,Desktop,27.13,11,6,7,0,1,1,30.15,24.64,1
9673,23.0,Female,Mobile,15.81,11,5,1,0,1,1,16.66,48.82,1
9674,35.0,Male,Mobile,3.76,4,1,0,1,0,0,6.06,79.77,0
9675,36.0,Male,Mobile,10.28,7,3,3,1,0,1,19.23,30.64,1
9676,18.0,Male,Mobile,17.88,7,5,2,1,0,1,13.21,43.33,1
9677,30.0,Female,Mobile,3.25,4,3,2,1,0,1,15.99,69.63,1
9678,40.0,Female,Tablet,4.55,1,0,0,0,1,0,5.46,89.68,0
9679,32.0,Female,Mobile,12.3,7,5,2,1,1,1,11.74,34.08,1
9680,47.0,Female,Mobile,17.42,5,3,3,0,1,1,19.31,42.73,1
9681,22.0,Female,Tablet,8.1,8,4,3,0,0,1,14.88,62.98,1
9682,44.0,Female,Mobile,7.37,1,0,0,1,0,0,3.1,98.66,0
9683,47.0,Male,Mobile,12.22,7,2,1,0,0,0,18.25,36.41,1
9684,47.0,Male,Mobile,23.42,16,10,6,1,0,1,21.41,25.03,1
9685,22.0,Male,Mobile,10.86,9,2,2,0,0,0,15.97,49.15,1
9686,41.0,Female,Mobile,11.54,7,3,3,1,0,1,16.02,42.82,1
9687,31.0,Female,Mobile,8.11,6,4,2,0,0,1,15.69,35.13,1
9688,23.0,Male,Mobile,10.51,8,5,3,0,0,1,16.85,63.32,1
9689,33.0,Male,Desktop,12.5,6,5,1,1,0,1,10.66,63.08,1
9690,28.0,Female,Desktop,18.82,10,11,7,1,0,1,35.18,23.9,1
9691,47.0,Female,Mobile,4.84,3,1,5,1,0,0,18.21,34.33,1
9692,43.0,Female,Mobile,17.67,11,3,2,0,1,1,12.28,46.64,1
9693,26.0,Male,Mobile,16.35,11,5,3,1,0,1,12.96,35.35,1
9694,30.0,Female,Mobile,24.51,16,7,5,1,1,1,15.38,36.83,1
9695,34.0,Female,Desktop,12.41,8,5,1,1,0,1,19.85,34.56,1
9696,37.0,Female,Mobile,11.51,6,2,2,0,0,0,14.91,43.57,1
9697,48.0,Female,Tablet,3.69,2,0,0,0,1,0,6.95,77.56,1
9698,44.0,Male,Mobile,20.11,15,8,3,0,0,1,37.68,21.97,1
9699,38.0,Male,Mobile,17.93,9,2,1,0,0,0,9.7,36.32,1
9700,35.0,Female,Mobile,17.42,14,10,5,1,0,1,36.31,16.37,1
9701,20.0,Female,Mobile,27.07,19,11,6,0,1,1,32.4,5.21,1
9702,50.0,Female,Desktop,3.97,2,0,0,0,1,0,7.55,96.79,0
9703,33.0,Female,Tablet,17.67,18,11,3,1,1,1,20.08,19.94,1
9704,53.0,Female,Mobile,26.63,14,9,3,0,0,1,27.47,22.86,1
9705,39.0,Female,Mobile,10.99,5,3,3,1,1,1,16.15,49.01,1
9706,58.0,Female,Mobile,7.24,1,1,0,1,0,0,6.92,87.36,0
9707,44.0,Female,Mobile,7.6,4,1,0,1,0,0,2.73,74.48,1
9708,23.0,Male,Mobile,9.07,8,5,2,0,1,1,14.51,61.92,1
9709,31.0,Male,Desktop,11.97,10,2,1,1,0,0,10.53,51.3,0
9710,36.0,Female,Desktop,16.49,6,4,2,1,1,1,19.18,38.05,1
9711,29.0,Male,Mobile,5.33,2,1,0,0,0,0,4.2,99.32,1
9712,34.0,Male,Mobile,3.38,4,5,3,1,1,1,14.11,29.35,1
9713,24.0,Male,Desktop,12.53,9,4,3,1,0,1,17.23,36.74,1
9714,38.0,Male,Mobile,5.62,3,1,0,0,0,0,7.27,75.91,1
9715,40.0,Female,Mobile,9.37,7,2,2,1,0,0,16.09,57.21,0
9716,27.0,Female,Mobile,11.81,6,5,1,0,1,1,11.8,46.71,1
9717,57.0,Female,Mobile,2.9,1,0,0,1,1,0,3.47,93.38,1
9718,38.0,Female,Mobile,10.2,7,2,3,1,1,0,10.55,36.54,0
9719,29.0,Male,Mobile,5.89,2,1,0,1,1,0,6.49,74.82,1
9720,21.0,Male,Mobile,17.1,15,6,5,1,0,1,38.9,39.96,1
9721,38.0,Male,Desktop,21.23,10,13,4,1,1,1,17.52,9.06,1
9722,35.0,Male,Mobile,10.82,11,4,2,1,0,1,16.54,30.55,1
9723,45.0,Female,Mobile,18.08,17,6,7,1,1,1,15.61,31.7,1
9724,36.0,Female,Desktop,24.67,18,13,5,0,1,1,25.46,14.81,1
9725,26.0,Female,Desktop,7.08,3,0,0,0,0,0,2.7,82.57,1
9726,54.0,Male,Mobile,8.56,3,4,5,1,0,1,24.1,30.72,1
9727,42.0,Female,Tablet,20.77,18,5,6,1,1,1,35.81,36.43,1
9728,35.0,Female,Mobile,5.53,4,1,0,1,1,0,6.6,77.44,0
9729,39.0,Female,Desktop,3.7,3,0,0,1,1,0,4.19,77.94,0
9730,42.0,Male,Tablet,4.86,4,1,0,0,1,0,4.82,78.27,1
9731,23.0,Female,Desktop,6.9,4,0,0,0,1,0,3.88,83.33,0
9732,39.0,Female,Desktop,16.97,19,9,6,1,0,1,31.78,18.67,1
9733,33.0,Female,Tablet,17.14,11,2,2,0,0,0,14.51,42.02,1
9734,43.0,Female,Mobile,28.35,12,13,6,0,1,1,35.43,15.85,1
9735,30.0,Male,Mobile,28.03,17,12,4,0,1,1,27.69,22.28,1
9736,31.0,Female,Mobile,17.88,17,8,5,0,1,1,25.16,13.86,1
9737,54.0,Male,Desktop,19.77,19,12,7,1,1,1,26.37,19.62,1
9738,50.0,Female,Mobile,4.7,2,1,0,1,1,0,6.3,98.74,1
9739,18.0,Female,Tablet,13.47,6,2,3,0,0,0,18.91,64.03,1
9740,49.0,Female,Mobile,20.9,16,6,3,1,0,1,39.9,34.66,1
9741,37.0,Female,Desktop,3.85,4,1,0,0,0,0,4.3,82.95,1
9742,30.0,Female,Tablet,5.86,4,0,0,1,0,0,2.62,95.98,0
9743,27.0,Male,Mobile,3.35,8,4,5,1,0,1,7.15,24.19,1
9744,28.0,Female,Tablet,24.52,14,12,6,1,0,1,39.17,37.65,1
9745,31.0,Female,Mobile,17.34,6,4,2,0,0,1,9.63,51.05,1
9746,26.0,Female,Tablet,25.8,19,9,3,0,0,1,34.14,25.37,1
9747,24.0,Male,Tablet,15.36,14,9,7,1,0,1,26.99,9.53,1
9748,27.0,Male,Mobile,11.6,5,2,1,1,0,0,11.09,41.33,1
9749,41.0,Female,Mobile,7.15,4,1,0,1,1,0,4.19,90.31,1
9750,38.0,Male,Mobile,5.77,5,2,6,1,0,0,5.06,68.88,0
9751,43.0,Female,Mobile,8.31,11,2,1,1,1,0,19.45,47.73,1
9752,37.0,Male,Mobile,5.96,3,0,0,0,0,0,7.89,72.8,0
9753,24.0,Female,Mobile,8.92,9,5,1,0,1,1,17.99,66.28,1
9754,42.0,Male,Mobile,28.44,17,9,8,1,1,1,15.97,13.28,1
9755,27.0,Male,Mobile,2.88,1,0,0,1,1,0,4.67,75.0,0
9756,44.0,Male,Tablet,17.76,8,4,1,0,1,1,18.88,37.77,1
9757,26.0,Male,Mobile,3.13,3,1,0,0,1,0,3.97,86.5,0
9758,31.0,Male,Desktop,9.74,5,1,4,0,0,0,19.44,39.34,1
9759,34.0,Male,Mobile,5.88,4,0,0,1,1,0,3.27,75.67,1
9760,44.0,Male,Desktop,17.68,9,5,3,0,0,1,18.49,67.68,1
9761,39.0,Male,Tablet,5.92,5,4,3,0,0,1,17.62,67.46,1
9762,38.0,Female,Mobile,2.56,3,1,0,1,0,0,4.67,75.56,0
9763,56.0,Female,Mobile,7.71,8,3,3,0,0,1,16.52,67.26,1
9764,19.0,Female,Mobile,14.68,9,2,6,0,0,0,6.06,76.76,1
9765,27.0,Female,Mobile,7.31,6,2,6,0,1,0,17.47,51.87,1
9766,27.0,Female,Mobile,3.01,4,1,0,1,0,0,2.17,71.14,1
9767,20.0,Female,Mobile,26.12,15,9,3,1,1,1,29.4,22.04,1
9768,30.0,Male,Mobile,23.34,16,7,7,0,0,1,30.32,38.52,1
9769,,Male,Desktop,5.67,4,2,2,1,0,0,5.37,69.42,0
9770,32.0,Male,Tablet,6.31,4,0,0,1,1,0,5.49,72.91,0
9771,34.0,Female,Mobile,15.96,14,11,7,0,0,1,24.97,23.24,1
9772,20.0,Male,Mobile,14.12,10,3,1,0,1,1,13.31,34.04,1
9773,,Male,Mobile,7.83,3,1,0,0,1,0,7.05,81.55,0
9774,33.0,Male,Tablet,13.2,7,4,1,1,1,1,9.98,51.95,1
9775,44.0,Male,Tablet,23.83,10,5,3,0,1,1,19.22,13.41,1
9776,21.0,Female,Mobile,12.58,6,3,3,1,0,1,14.79,36.05,1
9777,33.0,Male,Tablet,14.66,7,3,3,1,1,1,13.67,52.72,1
9778,48.0,Male,Tablet,6.35,5,5,3,0,0,1,23.06,55.94,1
9779,33.0,Female,Mobile,14.75,10,3,3,0,0,1,14.86,69.74,1
9780,18.0,Female,Desktop,28.76,11,8,8,1,1,1,23.34,38.35,1
9781,50.0,Female,Mobile,11.57,11,3,2,0,1,1,17.26,41.94,1
9782,45.0,Male,Mobile,10.06,9,5,3,1,0,1,18.64,52.94,1
9783,46.0,Male,Mobile,18.86,18,13,3,1,0,1,36.89,38.1,1
9784,20.0,Male,Mobile,5.43,4,1,3,0,1,0,9.26,21.43,1
9785,53.0,Female,Tablet,15.47,5,2,2,0,0,0,10.41,68.83,1
9786,30.0,Male,Desktop,19.81,11,10,3,1,1,1,23.5,13.46,1
9787,32.0,Female,Mobile,6.01,1,1,0,1,0,0,6.15,81.42,0
9788,30.0,Female,Mobile,4.03,2,0,0,0,0,0,6.62,86.8,0
9789,47.0,Female,Mobile,15.43,8,5,3,1,0,1,8.6,59.36,1
9790,36.0,Male,Mobile,6.44,4,0,0,1,0,0,7.31,93.14,0
9791,42.0,Female,Desktop,16.29,7,5,1,0,1,1,12.55,50.74,1
9792,38.0,Female,Mobile,13.82,9,2,2,1,0,0,11.84,61.73,1
9793,37.0,Male,Mobile,3.74,4,1,0,1,1,0,5.2,87.57,0
9794,28.0,Female,Mobile,8.09,5,3,1,0,1,1,14.05,59.45,1
9795,56.0,Female,Mobile,9.27,8,2,3,0,0,0,18.87,33.78,0
9796,23.0,Male,Desktop,8.18,8,2,1,1,0,0,12.07,68.03,0
9797,42.0,Male,Mobile,13.33,9,3,4,1,0,1,16.09,48.99,1
9798,41.0,Female,Mobile,19.94,15,8,4,0,0,1,35.85,17.96,1
9799,49.0,Female,Desktop,15.19,5,2,3,1,0,0,16.91,57.43,1
9800,51.0,Male,Mobile,3.32,9,4,4,0,0,1,21.05,56.21,1
9801,36.0,Female,Tablet,15.69,15,11,5,0,1,1,29.42,18.07,1
9802,43.0,Female,Mobile,7.94,2,1,0,1,0,0,6.83,75.13,0
9803,55.0,Female,Tablet,5.31,3,0,0,1,0,0,7.97,92.65,0
9804,37.0,Female,Mobile,28.36,17,10,5,0,0,1,30.35,15.87,1
9805,27.0,Male,Mobile,16.17,6,3,2,1,0,1,12.33,60.48,1
9806,34.0,Female,Mobile,27.13,19,11,6,1,0,1,34.58,12.97,1
